"";"Artiste";"Texte";"id"
"5999";"black m";"Je suis peut-être habité, ou peut-être habitué. Il faut que je change, elle va me buter, elle va me quitter On a du mal à communiquer, j’suis complètement niquéElle ne sait pas que j’suis encore piqué, je pourrai pas l’expliquer. La vérité : un goût amer, le rêve n’est pas bleu. Je dessine l’avenir en couleur sur un petit tableau. J’aimerai tellement lui dire des choses mais l’orgueil veut pas. Biensûr, l’amour ça rend aveugle, y’a des choses que je vois pas. On a passé le stade des disquettes. Je peux plus faire ça parce que mon fils guette On résout pas tout sur un week-end Mais si tu veux tout savoir : oui je t’aime !. ";865
"6003";"black m";". Je te vois (je, je, je, je te vois). Pas besoin, pas, pas, pas, pas besoin de en faire trop. Te es la reine de la jungle. Tu ne as rien à craindre. Tu les as rendu bêtes. Beaucoup de entre eux te tournent autour comme des vautours. Et moi, tu ne le sais pas, mais je te protège (eh !). ";866
"6005";"black m";". Tu as tout ce que il faut où il faut. Tu as tout ce que il faut où il faut. Tu ne as pas besoin de en faire trop. Pas besoin de en faire trop (pas besoin de en faire trop). Tu ne as pas besoin de en faire trop. Pas besoin de en faire trop (pas besoin de en faire trop). ";866
"6006";"black m";". Tu as tout ce que il faut. Tu ne as rien à envier à aucune go. Tu ne as rien à voir avec ces bimbos. Tu ne as pas le vécu de ces michtos. Les hommes rêvent de te avoir en binôme à huit clos. Tout ce que il faut. Ma go, quand te es là je ne vois pas les autres";866
"6010";"alonzo";". La nuit tombée, elle sort de son trou. Je le aperçois mais je trace ma route. Ils te trouvent tous bonne, je en pense pas moins. Regarde moi ces gav, ils perdent leurs moyens. Je ai vu que tu me as vu entouré de mes zins. Mais tu ne me approche pas, tu veux pas passer pour une michto. Tu sais que mon charisme parle de lui-même Henoune, je peux te faire oublier que te es belle. Tu me vois devant toi, demain sur Snapchat. Tu ne me oublieras pas je suis déjà dans une autre go, une autre go Tu ne as pas besoin de en faire trop. No, no, no, no, no, no, no, no, no, no. ";866
"6014";"black m";". Te es la reine de la jungle. Tu ne as rien à craindre. Tu les as rendu bêtes. Beaucoup de entre eux te tournent autour comme des vautours. Et moi, tu ne le sais pas, mais je te protège (eh !). . .             .           .         ";866
"6016";"black m";". Je ai prié pour nous, tard le soir. Tu me as tourné le dos plus de une fois. Personne ne te aimera comme moi. Personne ne te aimera comme moi. Maintenant faut me laisser me en aller. Faut me laisser, te es condamnée. Tu me as délaissé depuis tant de années. Mais saches que personne ne te aimera comme moi. Maintenant faut me laisser me en aller. Faut me laisser, te es condamnée. Tu me as délaissé depuis tant de années. Mais saches que personne ne te aimera comme moi. ";867
"6018";"black m";". Je avais des problèmes, tu te en foutais Des problèmes de riches, on me a vu manger seul au Fouquete s. Pour toi je aurai tout fait, je me serai laisser étouffé. Façon de parler, mais tous les hommes sont pas pareils Rends-moi la pareil ou alors on arrête. Je m'étais juré que tu serais la seule dans mon harem. Oui, tu ressembles à ma reum, ce est pour ça, je suis piqué. Mais dis-moi de quoi te as reu-p', on est juste en train de se expliquer. ";867
"6054";"a2h";". Hey, laisse moi caresser ta croupe. Bébé te es ma louve, fais la pouf. Te aime quand je te la bouffe. Fais la ouf, ye a pas de limite ce est de le amour. Ce est dégueu mais ce est trop cool. Je vais te remplir jusque au cou. Ne en parle pas à ton mec, je vais te faire de la barbarie. Technique de catch, je te change en pastrami. Pas de panique, A2' est doux si te es une chatte caline. Je viens des iles, si tu la prends faut mettre un tas de salive. Je défonce le mobilier, je me essuie avec les oreillers. Je joue avec tes seins même 5 minutes avant de te congédier. Je aime trop la leu-leu les beaux fessiers et les gros nénés. ";873
"6112";"t.i.s";". Je vois le bien, le mal, autour de nous, c’est bien normal, au cœur d’un tout. Paradoxal, on tient debout, et on s’installe, même si c’est flou. Je vois le bien, le mal, autour de nous, c’est bien normal, au cœur d’un tout. Paradoxal, on tient debout, et on s’installe, même si c’est le flou total. ";882
"6120";"t.i.s";". Je parle pour tous les couples atypiques, renois, babtous, asiatiques. Rejetés de partout, et victimes de sales réactions instinctives. Un simple amour qui attirent regards jaloux, parfois pire. Des barges et fous bien hostiles qui parlent et vous font ressentir. Que la différence est sensible, c’est la mixité qui dérange. Et qui démange au possible, la complexité du mélange. Entre ces deux mélanines, quand l’une des deux parties est blanche. Et pas l’autre, c’est mécanique, on trouvera tout ceci étrange. Et ça déclenche la panique, j’ai du mal à comprendre. C’est comme si on venait de m’apprendre que l’amour n’était pas libre. Que mon choix devait uniquement se limiter aux Caraïbes. Un raisonnement incohérent, intolérant, archaïque. Les normes et standards classiques, j’ai jamais voulu rentrer dedans. Tout comme dans les arts plastiques ou la musique, c’est totalement. Indépendamment d’un quelconque jugement que mon cœur s’implique. Quand il est mixte, l’amour, déjà pas évident, se complique. ";883
"6121";"t.i.s";" (x2). Couple mixte égal double risque d’exclusion (formule tragique). Ouais, couple mixte égal trouble et objet de discussions (tout le monde juge et s’agite). Mais couple mixte égal love and peace pour les nations (et d’une forme ultra chic). Ouais, couple mixte égal une métisse génération riche. ";883
"6124";"t.i.s";". Je parle pour les enfants métisses qui seront forcément très tristes. D'être entre les deux camps, surtout quand les deux camps les méprisent. Ni blanc, ni noir et, dans l’histoire, les liens du sang se flétrissent. Vont décevoir ceux qui vivent dans l’espoir que la haine faiblisse. Les mentalités vieillissent, pour l’instant, on n’en mène pas large. Et, à l’idée imprécise d’un mélange, l’Homme en est malade. Et je n’attends pas qu’il guérisse, pour l’instant, on ne en est pas là. Leurs voix sont absentes des listes, loin de la présidence d’Obama. Yeah, et la souffrance des métisses est incomparable. Entre remarques et bêtises, ou autres marques de mépris. Plaisanteries banales, mon ressenti est un cri d’alarme. Contre le monde en péril, l’esprit qui va mal, le terrible. Démon qui s’installe dans nos crânes, comme une entrée libre. Famille ""riz, banane"", non, je vois pas en quoi ça te fait rire. Un mari, une femme, une femelle, un mâle, un délire. Tout à fait normal, mais des enfants qui changeront l’avenir. ";883
"6128";"t.i.s";". Moi, je vis des hauts et des bas, j’suis tout en haut quand je rappe. Mais vite retombe quand je mate que ça ne me rapporte pas. Et, devant mon plateau repas, des vidéos me parlent. Des clips très beaux me narguent et ça devient n’importe quoi. Mais je n’en fais pas tout un plat, les idéaux comme de hab'. Nous disent égaux, semblables, utilisent la langue de bois. On aura encore le droit aux clichés confortables. Aux idées que on formate, auxquels je n’accorde pas. De crédit, ni même de poids, en bas de l’échelle à chaque fin du mois. Je suis pourtant toujours tout en haut au micro check. En bas quand on parle d’emploi, ni cadre, ni grand chef. En haut quand on parlera de cette rime et des dix prochaines. Les hauts et les bas vite s’enchaînent, tout comme les exploits. Et les bides s’emmêlent, les espoirs et les mises en scènes qui déçoivent. Et on vit sans être des esclaves, ni même des puissants maîtres. Mais c’est tout de même épuisant d’être dans cette foire qui m’entraîne encore cette fois. ";884
"6135";"t.i.s";". Moi, j’ai besoin d’air pur plutôt que d’weed et que le mercure remonte vite. Un peu de recul pour faire le vide, une heure de plus que j’en profite. Pour voir les plus belles rues de la ville, pas du tout besoin d’alcool. De ma voiture, où j’ouvre la vitre, s’échappent des milliers d’albums. Des mélodies de mon i Pod, rien besoin d’autres. Pas besoin de dope, pas besoin de coke ou de dose hardcore. De me proposer ta drogue, ma vitamine, c’est vivre libre en accord. Avec mes principes, et les personnes que j’apprécie d’abord. Ma créatine, c’est d’être créatif et actif encore. Mon amphétamine, c’est de manier la rime quand ce riff m’emporte. Pas besoin de piqûre, d’être épicurien, rien ne me rend plus fort Que mener une vie pure, d’être une figure bien saine sous toutes ses formes. Pas d’ecstasy, d’barrette, de cigarette, de spliff, canette. De speed, bien qu’on t’incite à l’faire pour quitter l’atmosphère de suite, non. Mais deux MC, gars nets, qui t’ciblent avec leur style gâchette. Facile, et leur musique à fête, quasi parfaite, à mille facettes pour dire simplement que…. ";885
"6139";"t.i.s";". Ce est pas la victoire qui compte ni la vie de gloire, en fin de compte. Je ai envie de croire que ils se trompent, quand ils nous racontent leurs histoires. Viens vite voir la réalité qui ne fait que décevoir. Du monde, et plomber le espoir qui tombe et succombe dès le soir. Ils parlent de Ferrari quand, toi, tu fais ta vie près des squares. Ils parlent de un vrai tas de fric quand, toi, te es dans les trafics dérisoires. Je pense que on a mérité la vérité, le effet miroir. Sans série B ni série noire, une sincérité censée rimer. Ce est bizarre, mais le rap perd son authenticité. Quand il est une star qui parle de cités, sans jamais parler de la quitter. Une fois de plus, je en ai juste marre de voir les lascars exhiber. Des nibars et des sales idées de vicelards, faut s'émanciper, hun. Comme participer, dans le noir sans électricité, hun. Contre tous, quoi que il en soit, mais on part décidés, hun. Comme les destinées que on voit dans les bandes dessinées. Cent fois, je suis le homme rapide à sang froid qui ne veut pas décéder. Car la vérité ne meurt jamais. ";886
"6143";"t.i.s";". Moi, je suis seul parmi les monstres, et le seul gars qui dénonce. Le linceul où glisse le monde, la noirceur qui risque de plomber. L’atmosphère de jà grise et sombre, ouais, je suis seul contre tous. Et, sur le seuil, je te repousse car, sans vouloir mépriser l’autre. Je m’isole, deviens ouf, et fais ma place parmi les ombres. Crée une bad combinaison, déraison, manque de souffle. Enfermé dans ma pe tite maison, toujours vivant tant que je souffre. Constamment au bord du gouffre et sous une incessante pression. Je parle pas avec dérision, en mission dès que la porte s’ouvre. Avancer dans ce monde de sourds est ma toute première ambition. Je me pose pas dix mille questions, car la seule réponse que je trouve. Est qu’il faut survivre en eaux troubles, et marcher en toute discrétion. Réalité ou fiction ? J’ai l’impression qu’on s’engouffre. Dans un tunnel qui sent le souffre et, sans y voir de direction. Moi, j’ai l’intime conviction, que, tous ensemble, on s’étouffe. Et qu’il faut vivre seul et c’est tout, ouais, c’est mon unique solution (face aux monstres). ";887
"6145";"t.i.s";". Ma plume pèse lourd car elle possède le poids du monde qui tombe. Elle n’a pas le droit de tromper quiconque, mais elle se doit de pointer du doigt. Tout ce qui compte, ce qui nous noie et nous inonde, ce qui tournoie. Autour de toi, ce qui est sournois de surcroît, et ce pourquoi le monde succombe. Elle pèse comme une enclume, écriture pesante. Plus que l’apesanteur sur la Lune, c’est la Terre qu’elle représente. Le ciment, le bitume, les attitudes hallucinantes. Du peuple sans thune, celui qui a l’habitude de s’y rendre. Elle est tranchante comme une lame aiguisée pour ceux qui mentent. Et ceux qui tentent de vouloir lui déguiser la vérité plus que sanglante. Comme tous les gens de l’Elysée, elle se fait un sang d’encre. Devant le journal télévisé, réécrit la sentence. Elle est grave, écrit l’apocalypse, rappe et te volcanise. Gratte avec Ol Kameez et d’autres jusqu'à épuiser les phases. Elle est crade, c’est cette sale époque qu’elle immortalise. À chacune des pages qu’elle écrase de son talent d’artiste et de triste message. ";888
"6151";"t.i.s";". Tu connais les pseudonymes, les premières, les secondes rimes. Jusque aux dernières qui sont guerrières quand on kicke sur ce bon rythme. Tu connais déjà les blazes, et les phases que l’on consolide. Tu sais que c’est la route du succès qu’on trace avec ce bolide. Que c’est des vibes euphoriques partout où l’on passe. Et que c’est l’extase, la folie, qu’on fournit pour qu’il te remplace. Remplisse ton espace au fond gris par des couleurs classes. Genre Valérie Damidot que a pris l''cro-mi', du Primo sous le casque. Et tu connais surtout les frasques que j’ai déjà commises. Avec Kronos sur Orjazzm, ou avec La Secte Phonétik. Et tu connais sur le bout des doigts mes couplets phares et toutes mes bars. Les lyrics de ""Ziggyzi"", le remix de Lex juste des vibes. Les bonnes recettes qu’on cuisine, t’en connais les saveurs. Pas de vapeurs d’usines, le prix s’en retrouve justified. Comme Justin, tu connais mon style, c’est Adidas. Ou grosses Timbs, un jeane s un peu slim est presque impossible. Tu me connais déjà. ";889
